n,k,id1,id2,time_no_mu,time_mu
10,0,0,0,0.0018907170742750168,0.0019957218319177628
10,0,0,1,0.0006227889098227024,0.004705200903117657
10,0,0,2,0.0007355059497058392,0.0010779071599245071
10,0,0,3,0.000682758865877986,0.0010705471504479647
10,0,0,4,0.0006945889908820391,0.001065026968717575
10,0,0,5,0.0006665971595793962,0.0010774829424917698
10,0,0,6,0.0006105860229581594,0.0010372619144618511
10,0,0,7,0.0008643539622426033,0.0010786231141537428
10,0,0,8,0.0006661738734692335,0.0010432649869471788
10,0,0,9,0.0006701659876853228,0.0010452161077409983
10,0,0,10,0.0007554600015282631,0.001481110928580165
10,0,0,11,0.000702989986166358,0.0010394121054559946
10,0,0,12,0.0006548399105668068,0.0010338379070162773
10,0,0,13,0.0006141581106930971,0.0010300709400326014
10,0,0,14,0.000631178030744195,0.001075221924111247
10,0,0,15,0.0006962039042264223,0.0015160830225795507
10,0,0,16,0.000617555808275938,0.0010323491878807545
10,0,0,17,0.0007320861332118511,0.0010458279866725206
10,0,0,18,0.000643974170088768,0.0010921470820903778
10,0,0,19,0.0006125220097601414,0.0010435879230499268
10,0,0,20,0.0006687277927994728,0.0014555340167135
10,0,0,21,0.0006267440039664507,0.0010322469752281904
10,0,0,22,0.0006630187854170799,0.0010381860192865133
10,0,0,23,0.0007458690088242292,0.001082289032638073
10,0,0,24,0.0006084449123591185,0.0010437590535730124
10,0,0,25,0.000672218156978488,0.0015008789487183094
10,0,0,26,0.000664805993437767,0.00104135787114501
10,0,0,27,0.0008369230199605227,0.0010343650355935097
10,0,0,28,0.0006153129506856203,0.0010366470087319613
10,0,0,29,0.0006390069611370564,0.0010788778308779001
10,0,0,30,0.001037148991599679,0.001041413052007556
10,0,0,31,0.0006223320960998535,0.001039995113387704
10,0,0,32,0.0006748649757355452,0.0010484210215508938
10,0,0,33,0.0006657480262219906,0.0010628860909491777
10,0,0,34,0.000720936106517911,0.0010577079374343157
10,0,0,35,0.000722195953130722,0.0010362670291215181
10,0,0,36,0.0008726948872208595,0.0010460058692842722
10,0,0,37,0.0006577449385076761,0.0010468829423189163
10,0,0,38,0.0009351279586553574,0.0010555388871580362
10,0,0,39,0.0006224149838089943,0.0014791518915444613
10,0,0,40,0.0006304772105067968,0.001052547013387084
10,0,0,41,0.0007334400434046984,0.001056065084412694
10,0,0,42,0.0006344970315694809,0.0010489588603377342
10,0,0,43,0.0006153800059109926,0.0010566480923444033
10,0,0,44,0.0007741861045360565,0.0015907231718301773
10,0,0,45,0.0006202259100973606,0.0010524578392505646
10,0,0,46,0.0007330081425607204,0.0010476179886609316
10,0,0,47,0.0007211898919194937,0.0010513528250157833
10,0,0,48,0.0008214369881898165,0.0010793500114232302
10,0,0,49,0.0006045768968760967,0.0014666060451418161
10,0,1,1,0.0014073778875172138,0.0017813688609749079
10,0,1,2,0.0007732999511063099,0.0010468410328030586
10,0,1,3,0.0006882490124553442,0.0010401480831205845
10,0,1,4,0.0006730959285050631,0.0010532678570598364
10,0,1,5,0.0007028670515865088,0.0014894669875502586
10,0,1,6,0.0006158770993351936,0.0010829030070453882
10,0,1,7,0.0009275609627366066,0.0010451260022819042
10,0,1,8,0.0006584851071238518,0.0010755048133432865
10,0,1,9,0.0006592129357159138,0.0010505139362066984
10,0,1,10,0.0008173889946192503,0.001053165877237916
10,0,1,11,0.0007042111828923225,0.0010964279063045979
10,0,1,12,0.0006655568722635508,0.0010663848370313644
10,0,1,13,0.0006172251887619495,0.0010401410982012749
10,0,1,14,0.0006136780139058828,0.0014455309137701988
10,0,1,15,0.0006179371848702431,0.0010474661830812693
10,0,1,16,0.0006974281277507544,0.0011252050753682852
10,0,1,17,0.0007784299086779356,0.0010951990261673927
10,0,1,18,0.0006040148437023163,0.0010375999845564365
10,0,1,19,0.0006142049096524715,0.0014690430834889412
10,0,1,20,0.0006656600162386894,0.001044281991198659
10,0,1,21,0.0006180978380143642,0.0010274150408804417
10,0,1,22,0.0006622611545026302,0.0010353089310228825
10,0,1,23,0.0007691211067140102,0.001078661996871233
10,0,1,24,0.0006267961580306292,0.0014460450038313866
10,0,1,25,0.0006644250825047493,0.0010282241273671389
10,0,1,26,0.0006754610221832991,0.0010745690669864416
10,0,1,27,0.0008921509142965078,0.0010354770347476006
10,0,1,28,0.0007761688902974129,0.0010506398975849152
10,0,1,29,0.0006213909946382046,0.0014685280621051788
10,0,1,30,0.0006843830924481153,0.0011019189842045307
10,0,1,31,0.000615944154560566,0.0010272450745105743
10,0,1,32,0.000662744976580143,0.0010302960872650146
10,0,1,33,0.0006695708725601435,0.0010432919953018427
10,0,1,34,0.0007707709446549416,0.0015045420732349157
10,0,1,35,0.0007995320484042168,0.0010776880662888288
10,0,1,36,0.0008821040391921997,0.001041807932779193
10,0,1,37,0.0006629179697483778,0.0010563151445239782
10,0,1,38,0.0009747128933668137,0.0011048638261854649
10,0,1,39,0.0006365801673382521,0.0014663750771433115
10,0,1,40,0.0006141399499028921,0.0010512899607419968
10,0,1,41,0.0008112008217722178,0.0010691559873521328
10,0,1,42,0.0006130761466920376,0.0010998568031936884
10,0,1,43,0.000612948089838028,0.0010375299025326967
10,0,1,44,0.0006153280846774578,0.001498793950304389
10,0,1,45,0.0006456759292632341,0.0010842939373105764
10,0,1,46,0.0007792930118739605,0.001049034995958209
10,0,1,47,0.0007597031071782112,0.00105060706846416
10,0,1,48,0.000665405998006463,0.0010492200963199139
10,0,1,49,0.0006986078806221485,0.001612385967746377
10,0,2,2,0.0013710770290344954,0.0018000518903136253
10,0,2,3,0.0007250478956848383,0.0010506960097700357
10,0,2,4,0.0007505170069634914,0.0010432819835841656
10,0,2,5,0.0007169209420681,0.0010494550224393606
10,0,2,6,0.0010560979135334492,0.0010536189656704664
10,0,2,7,0.0010648840107023716,0.00107448804192245
10,0,2,8,0.0007315508555620909,0.001063058851286769
10,0,2,9,0.0007979040965437889,0.0010987448040395975
10,0,2,10,0.0008332228753715754,0.0010687571484595537
10,0,2,11,0.0007566229905933142,0.001078295987099409
10,0,2,12,0.000712821027263999,0.0010410458780825138
10,0,2,13,0.000627616886049509,0.0010382039472460747
10,0,2,14,0.0006414810195565224,0.001078261062502861
10,0,2,15,0.0006237679626792669,0.0014794080052524805
10,0,2,16,0.0006237218622118235,0.0010322679299861193
10,0,2,17,0.0008280349429696798,0.0010485351085662842
10,0,2,18,0.0006312360055744648,0.0010771178640425205
10,0,2,19,0.0006158659234642982,0.0010285479947924614
10,0,2,20,0.0007660179398953915,0.0019063730724155903
10,0,2,21,0.0006226010154932737,0.0010497900657355785
10,0,2,22,0.0007977329660207033,0.0011062819976359606
10,0,2,23,0.0008338058833032846,0.0010540629737079144
10,0,2,24,0.000608684029430151,0.0010416051372885704
10,0,2,25,0.0007206110749393702,0.0014820299111306667
10,0,2,26,0.0007457651663571596,0.0010796969290822744
10,0,2,27,0.0011311490088701248,0.0010758209973573685
10,0,2,28,0.0006336430087685585,0.0010710139758884907
10,0,2,29,0.0006306478753685951,0.001054889988154173
10,0,2,30,0.0005996078252792358,0.0014462131075561047
10,0,2,31,0.0006236778572201729,0.001055083004757762
10,0,2,32,0.0007261249702423811,0.0010474680457264185
10,0,2,33,0.0007152529433369637,0.0010427609086036682
10,0,2,34,0.0008308470714837313,0.0010696938261389732
10,0,2,35,0.0008517170790582895,0.001485432032495737
10,0,2,36,0.0009971251711249352,0.0010524180252104998
10,0,2,37,0.0007286611944437027,0.0010505439713597298
10,0,2,38,0.0010442959610372782,0.0010578569490462542
10,0,2,39,0.0006090530660003424,0.0010398379527032375
10,0,2,40,0.000641189981251955,0.0015266460832208395
10,0,2,41,0.0008522579446434975,0.0010500859934836626
10,0,2,42,0.0006222480442374945,0.0010444859508424997
10,0,2,43,0.0006213919259607792,0.0010378058068454266
10,0,2,44,0.0006100009195506573,0.001027964986860752
10,0,2,45,0.0006189260166138411,0.0015325990971177816
10,0,2,46,0.0008569241035729647,0.001059667905792594
10,0,2,47,0.0008508630562573671,0.001044148113578558
10,0,2,48,0.0007226059678941965,0.001046554883942008
10,0,2,49,0.0006113231647759676,0.001046402845531702
10,0,3,3,0.0019377958960831165,0.0017691128887236118
10,0,3,4,0.0007185200229287148,0.0010396800935268402
10,0,3,5,0.0007373117841780186,0.00108083407394588
10,0,3,6,0.0006065450143069029,0.0010452771093696356
10,0,3,7,0.0011078871320933104,0.0010747229680418968
10,0,3,8,0.0011732128914445639,0.0010474480222910643
10,0,3,9,0.0007103388197720051,0.001044674078002572
10,0,3,10,0.0009137210436165333,0.0010595128405839205
10,0,3,11,0.0007263531442731619,0.0010872168932110071
10,0,3,12,0.0007075180765241385,0.0010335571132600307
10,0,3,13,0.000609091017395258,0.0010802659671753645
10,0,3,14,0.0006042120512574911,0.0010266690514981747
10,0,3,15,0.0006206480320543051,0.0010444540530443192
10,0,3,16,0.0006169450934976339,0.0010454179719090462
10,0,3,17,0.0008842020761221647,0.0014806389808654785
10,0,3,18,0.0006346560548990965,0.0010647058952599764
10,0,3,19,0.0006401468999683857,0.0010295410174876451
10,0,3,20,0.0007053948938846588,0.0010406470391899347
10,0,3,21,0.000628399197012186,0.001047446858137846
10,0,3,22,0.000734162051230669,0.001516265794634819
10,0,3,23,0.000877076992765069,0.0010940160136669874
10,0,3,24,0.000642252154648304,0.0010352409444749355
10,0,3,25,0.0007135129999369383,0.0010452419519424438
10,0,3,26,0.0007134422194212675,0.0010568348225206137
10,0,3,27,0.0010673718061298132,0.001503549050539732
10,0,3,28,0.0006106230430305004,0.0010404179338365793
10,0,3,29,0.0006182240322232246,0.0010771560482680798
10,0,3,30,0.000623634085059166,0.0010528918355703354
10,0,3,31,0.0006185248494148254,0.0010478270705789328
10,0,3,32,0.0007150319870561361,0.0018975879065692425
10,0,3,33,0.0007996310014277697,0.0010546359699219465
10,0,3,34,0.0008867729920893908,0.0010446601081639528
10,0,3,35,0.0009051631204783916,0.001082373084500432
10,0,3,36,0.0010096081532537937,0.0010421550832688808
10,0,3,37,0.0007012798450887203,0.0014810848515480757
10,0,3,38,0.0010370421223342419,0.0010471770074218512
10,0,3,39,0.0006153339054435492,0.001062875846400857
10,0,3,40,0.0006354229990392923,0.0010447390377521515
10,0,3,41,0.0008942459244281054,0.0010388009250164032
10,0,3,42,0.0006146950181573629,0.0014944430440664291
10,0,3,43,0.0006135511212050915,0.0010464820079505444
10,0,3,44,0.0006092581897974014,0.0010693110525608063
10,0,3,45,0.0006186109967529774,0.001036863075569272
10,0,3,46,0.0009106951765716076,0.001041223993524909
10,0,3,47,0.0013729860074818134,0.0010957990307360888
10,0,3,48,0.0007273629307746887,0.0010678449179977179
10,0,3,49,0.0006199898198246956,0.0010537880007177591
10,0,4,4,0.0012981591280549765,0.001726682996377349
10,0,4,5,0.0008258880116045475,0.001043038908392191
10,0,4,6,0.0010600551031529903,0.0010380400344729424
10,0,4,7,0.0007809619419276714,0.0010432861745357513
10,0,4,8,0.0006804401054978371,0.0010831709951162338
10,0,4,9,0.000663065118715167,0.001036922913044691
10,0,4,10,0.0007218038663268089,0.0010441821068525314
