n,k,id1,id2,time_no_mu,time_mu
100,10,0,0,0.04563961992971599,0.05015048896893859
100,10,0,1,0.004119202960282564,0.01149551197886467
100,10,0,2,0.004681637976318598,0.01168754417449236
100,10,0,3,0.004232050152495503,0.012002650182694197
100,10,0,4,0.004128145985305309,0.014674183912575245
100,10,0,5,0.004055164055898786,0.011425176868215203
100,10,0,6,0.0038695139810442924,0.011671904008835554
100,10,0,7,0.00392108503729105,0.011915606912225485
100,10,0,8,0.004139835946261883,0.011572772869840264
100,10,0,9,0.004442380974069238,0.014850001083686948
100,10,0,10,0.003906778991222382,0.01175309019163251
100,10,0,11,0.004417921183630824,0.011607442982494831
100,10,0,12,0.004126711981371045,0.011440556962043047
100,10,0,13,0.0038460781797766685,0.011743315029889345
100,10,0,14,0.003994767088443041,0.011895386967808008
100,10,0,15,0.00781797687523067,0.011454541934654117
100,10,0,16,0.004264232004061341,0.011460962006822228
100,10,0,17,0.003905900986865163,0.011844011023640633
100,10,0,18,0.0038866419345140457,0.012041029054671526
100,10,0,19,0.004076048964634538,0.011438776040449739
100,10,0,20,0.0039784039836376905,0.015922489808872342
100,10,0,21,0.0039769799914211035,0.011768466094508767
100,10,0,22,0.004225432872772217,0.01149748102761805
100,10,0,23,0.0038995048962533474,0.011824417160823941
100,10,0,24,0.004210775950923562,0.011844991939142346
100,10,0,25,0.004171098116785288,0.015379064017906785
100,10,0,26,0.004509943071752787,0.011538045015186071
100,10,0,27,0.003935662098228931,0.01181943784467876
100,10,0,28,0.003899310017004609,0.01198188797570765
100,10,0,29,0.0043619421776384115,0.011707664001733065
100,10,0,30,0.004000379936769605,0.015095778042450547
100,10,0,31,0.003951964899897575,0.01176079292781651
100,10,0,32,0.004574249964207411,0.011505923932418227
100,10,0,33,0.004153902875259519,0.01170869916677475
100,10,0,34,0.004056822974234819,0.011834631906822324
100,10,0,35,0.0038811988197267056,0.011834503849968314
100,10,0,36,0.00859225494787097,0.01179307489655912
100,10,0,37,0.004180597839877009,0.01159336999990046
100,10,0,38,0.003959869034588337,0.011882440885528922
100,10,0,39,0.004305149195715785,0.011921796947717667
100,10,0,40,0.0043080030009150505,0.011540074134245515
100,10,0,41,0.003965831128880382,0.034064872888848186
100,10,0,42,0.003886735998094082,0.011666032020002604
100,10,0,43,0.004162176046520472,0.011589725967496634
100,10,0,44,0.003950879210606217,0.011863480089232326
100,10,0,45,0.003924346994608641,0.011787273921072483
100,10,0,46,0.004095204174518585,0.011615234892815351
100,10,0,47,0.003860203083604574,0.011711081955581903
100,10,0,48,0.004180247895419598,0.011800766224041581
100,10,0,49,0.004102987004444003,0.011602017097175121
100,10,1,1,0.04702268191613257,0.052886071149259806
100,10,1,2,0.004923989996314049,0.011934137903153896
100,10,1,3,0.008461276069283485,0.011480454821139574
100,10,1,4,0.004225846845656633,0.01164024486206472
100,10,1,5,0.0040693029295653105,0.01194816897623241
100,10,1,6,0.003883233992382884,0.011919100070372224
100,10,1,7,0.004279248882085085,0.011603238992393017
100,10,1,8,0.004321004031226039,0.015727743972092867
100,10,1,9,0.004722431069239974,0.012255298905074596
100,10,1,10,0.004048515111207962,0.011799895903095603
100,10,1,11,0.004136963048949838,0.011553213931620121
100,10,1,12,0.0042652839329093695,0.011728474870324135
100,10,1,13,0.0038898501079529524,0.015123426914215088
100,10,1,14,0.004132530186325312,0.01192361582070589
100,10,1,15,0.004198851063847542,0.011561743915081024
100,10,1,16,0.004450306063517928,0.011696607107296586
100,10,1,17,0.0038802020717412233,0.011767396004870534
100,10,1,18,0.003991859965026379,0.011708884034305811
100,10,1,19,0.008011284051463008,0.011671751039102674
100,10,1,20,0.0042296291794627905,0.011700173141434789
100,10,1,21,0.004163296893239021,0.011819731211289763
100,10,1,22,0.004195901099592447,0.01202331599779427
100,10,1,23,0.004281792091205716,0.011687473161146045
100,10,1,24,0.004551843041554093,0.016020274022594094
100,10,1,25,0.004038307117298245,0.011718926019966602
