n,k,id1,id2,time_no_mu,time_mu
10,100,0,0,0.06702865310944617,0.05841893795877695
10,100,0,1,0.004595404956489801,0.008289285004138947
10,100,0,2,0.004792666994035244,0.00824862695299089
10,100,0,3,0.005840040044859052,0.00840817391872406
10,100,0,4,0.007103712996467948,0.008064758963882923
10,100,0,5,0.004801428876817226,0.008106600027531385
10,100,0,6,0.004824965028092265,0.008015602827072144
10,100,0,7,0.004631753079593182,0.008199045900255442
10,100,0,8,0.004659812897443771,0.008332759840413928
10,100,0,9,0.004473341163247824,0.012706978945061564
10,100,0,10,0.004364014137536287,0.008314421167597175
10,100,0,11,0.00459894398227334,0.008304138900712132
10,100,0,12,0.00451274192892015,0.008345718961209059
10,100,0,13,0.004549704026430845,0.008472364163026214
10,100,0,14,0.00452870293520391,0.008458326803520322
10,100,0,15,0.004542479990050197,0.00856575695797801
10,100,0,16,0.0046073319390416145,0.008294005878269672
10,100,0,17,0.0046663719695061445,0.008281890070065856
10,100,0,18,0.004625906003639102,0.008339880034327507
10,100,0,19,0.004577570129185915,0.008628813084214926
10,100,0,20,0.004637094913050532,0.00836748513393104
10,100,0,21,0.004536834079772234,0.008323417976498604
10,100,0,22,0.004545449977740645,0.008308897027745843
10,100,0,23,0.004720353055745363,0.008339849999174476
10,100,0,24,0.004467264050617814,0.008379525039345026
10,100,0,25,0.004400178091600537,0.008296641055494547
10,100,0,26,0.004553821869194508,0.00847502681426704
10,100,0,27,0.0046926140785217285,0.008393541909754276
10,100,0,28,0.004532549064606428,0.008300049928948283
10,100,0,29,0.004451387096196413,0.008238106966018677
10,100,0,30,0.0047437159810215235,0.008335734019055963
10,100,0,31,0.0048255929723382,0.008391920942813158
10,100,0,32,0.004506513010710478,0.008374020922929049
10,100,0,33,0.0046655479818582535,0.008328724186867476
10,100,0,34,0.0045953679364174604,0.008313099853694439
10,100,0,35,0.004599128849804401,0.008295770036056638
10,100,0,36,0.004550098907202482,0.00836540199816227
10,100,0,37,0.0044711928348988295,0.00828544213436544
10,100,0,38,0.004561503883451223,0.008411312941461802
10,100,0,39,0.004824151052162051,0.00834523793309927
10,100,0,40,0.004643243039026856,0.008297696942463517
10,100,0,41,0.004535485990345478,0.008446308085694909
10,100,0,42,0.004858745960518718,0.008340229978784919
10,100,0,43,0.0047026819083839655,0.00830602995119989
10,100,0,44,0.00448960205540061,0.008433158975094557
10,100,0,45,0.004599389154464006,0.008443529019132257
10,100,0,46,0.004499548114836216,0.025243189884349704
10,100,0,47,0.004733603913336992,0.00850998004898429
10,100,0,48,0.00458002183586359,0.008414893876761198
10,100,0,49,0.004661916056647897,0.008064728928729892
10,100,1,1,0.05478979693725705,0.060349264182150364
10,100,1,2,0.004730612970888615,0.008343674940988421
10,100,1,3,0.004744913894683123,0.008394561940804124
10,100,1,4,0.004860997898504138,0.008419899037107825
10,100,1,5,0.0047051808796823025,0.008323785150423646
10,100,1,6,0.004346235189586878,0.008453272981569171
10,100,1,7,0.004990726010873914,0.010093498975038528
10,100,1,8,0.004604768939316273,0.008296481100842357
10,100,1,9,0.0054456740617752075,0.00812070700339973
10,100,1,10,0.004652807954698801,0.008183024125173688
10,100,1,11,0.004370239796116948,0.008316121064126492
10,100,1,12,0.006319592008367181,0.008390451082959771
10,100,1,13,0.004784612217918038,0.008249344071373343
10,100,1,14,0.004379867808893323,0.008317708969116211
10,100,1,15,0.004648815141990781,0.008358600083738565
10,100,1,16,0.004939102102071047,0.00853535789065063
10,100,1,17,0.0044880828354507685,0.00832128687761724
10,100,1,18,0.005721276858821511,0.008536281064152718
10,100,1,19,0.004897816106677055,0.008394378935918212
10,100,1,20,0.005563720827922225,0.008507813094183803
10,100,1,21,0.0047815178986638784,0.008319730870425701
10,100,1,22,0.004348922986537218,0.008437902899459004
10,100,1,23,0.005717738065868616,0.008388242917135358
10,100,1,24,0.004597583087161183,0.008538056164979935
10,100,1,25,0.004471699008718133,0.008391662035137415
10,100,1,26,0.004717233125120401,0.008327458053827286
10,100,1,27,0.004589127842336893,0.00831360905431211
10,100,1,28,0.005002319114282727,0.008518452057614923
10,100,1,29,0.004760029958561063,0.00837879185564816
10,100,1,30,0.00437011499889195,0.008506024954840541
10,100,1,31,0.004721153061836958,0.008405587170273066
10,100,1,32,0.004503106931224465,0.008380090119317174
10,100,1,33,0.0043692560866475105,0.008289600955322385
10,100,1,34,0.005038051167502999,0.008333437144756317
10,100,1,35,0.004867041017860174,0.008419268997386098
10,100,1,36,0.00491510215215385,0.008321366040036082
10,100,1,37,0.004926247056573629,0.008530999068170786
10,100,1,38,0.004882963141426444,0.008310535922646523
10,100,1,39,0.004423886071890593,0.00840780814178288
10,100,1,40,0.005093913991004229,0.008486089063808322
10,100,1,41,0.004718306940048933,0.008502740878611803
10,100,1,42,0.0046030860394239426,0.008439202094450593
10,100,1,43,0.0043802037835121155,0.008335741003975272
10,100,1,44,0.004597576102241874,0.00844951393082738
10,100,1,45,0.004577087005600333,0.008402508916333318
10,100,1,46,0.004933387041091919,0.008385495049878955
10,100,1,47,0.004431538050994277,0.008468639804050326
10,100,1,48,0.0049155959859490395,0.008466905914247036
10,100,1,49,0.004403282888233662,0.008388825925067067
10,100,2,2,0.057059216080233455,0.05909790494479239
10,100,2,3,0.0052921578753739595,0.008198051014915109
10,100,2,4,0.005139963002875447,0.008104257984086871
10,100,2,5,0.0049152199644595385,0.008185526123270392
10,100,2,6,0.004669404122978449,0.013181946007534862
10,100,2,7,0.005106049124151468,0.00816882704384625
10,100,2,8,0.004683092003688216,0.008185490034520626
10,100,2,9,0.004896526923403144,0.008174523012712598
10,100,2,10,0.004604325862601399,0.008081034058704972
10,100,2,11,0.004569374956190586,0.008176279021427035
10,100,2,12,0.01148443785496056,0.008035022066906095
10,100,2,13,0.005075749941170216,0.008091450901702046
10,100,2,14,0.004335257923230529,0.008371977135539055
10,100,2,15,0.0050103499088436365,0.008191783912479877
10,100,2,16,0.004801135044544935,0.0083560801576823
10,100,2,17,0.004519775044173002,0.011360077187418938
10,100,2,18,0.005455736070871353,0.00822352385148406
10,100,2,19,0.005077311070635915,0.00820957706309855
10,100,2,20,0.005204851971939206,0.00816807197406888
10,100,2,21,0.004819625988602638,0.00807027192786336
10,100,2,22,0.00434029009193182,0.008429719833657146
10,100,2,23,0.009988809004426003,0.008254023967310786
10,100,2,24,0.00466313399374485,0.008132668910548091
10,100,2,25,0.004645474022254348,0.008426242973655462
10,100,2,26,0.005104311043396592,0.008083394030109048
10,100,2,27,0.004806443117558956,0.008097104029729962
10,100,2,28,0.004892291035503149,0.013409653911367059
10,100,2,29,0.00476469099521637,0.008599671069532633
10,100,2,30,0.004397794138640165,0.0084158128593117
