n,k,id1,id2,time_no_mu,time_mu
500,1000,0,0,191.66896299202926,8.23414588603191
500,1000,0,1,0.04545118403621018,0.3201845190487802
500,1000,0,2,0.04496638011187315,0.31661437917500734
500,1000,0,3,0.04666915885172784,0.3128424659371376
500,1000,0,4,0.04478144901804626,0.3151654398534447
500,1000,0,5,0.04795495513826609,0.360369737027213
500,1000,0,6,0.04462951119057834,0.31308189895935357
500,1000,0,7,0.04718784592114389,0.31746745202690363
500,1000,0,8,0.04650710290297866,0.31301719113253057
500,1000,0,9,0.04587535304017365,0.312071415130049
500,1000,0,10,0.045945338904857635,0.3207454700022936
500,1000,0,11,0.04637092095799744,0.3117821831256151
500,1000,0,12,0.047414381057024,0.31688464991748333
500,1000,0,13,0.04501947807148099,0.3492008950561285
500,1000,0,14,0.04521915386430919,0.3143150059040636
500,1000,0,15,0.04523935401812196,0.32222551805898547
500,1000,0,16,0.09550184407271445,0.3142197821289301
500,1000,0,17,0.04622717690654099,0.31543352687731385
500,1000,0,18,0.045079350005835295,0.31961967214010656
500,1000,0,19,0.04740124987438321,0.31353313103318214
500,1000,0,20,0.047421254916116595,0.31736311805434525
500,1000,0,21,0.045638461131602526,0.3645477199461311
500,1000,0,22,0.045371250016614795,0.3119950869586319
500,1000,0,23,0.04541627690196037,0.31415089895017445
500,1000,0,24,0.09302399796433747,0.309456440852955
500,1000,0,25,0.0460443131159991,0.310833039926365
500,1000,0,26,0.045117869041860104,0.31305804708972573
500,1000,0,27,0.04481380200013518,0.3093610340729356
500,1000,0,28,0.04547634581103921,0.3134341819677502
500,1000,0,29,0.04548524902202189,0.36015902808867395
500,1000,0,30,0.045593562070280313,0.31302147707901895
500,1000,0,31,0.04598875297233462,0.31984726898372173
500,1000,0,32,0.10810817615129054,0.3096252039540559
500,1000,0,33,0.04617482307367027,0.31145841092802584
500,1000,0,34,0.04543795110657811,0.31122652092017233
500,1000,0,35,0.04524412704631686,0.3111433759331703
500,1000,0,36,0.04742372897453606,0.3123161399271339
500,1000,0,37,0.04547657701186836,0.3602026109583676
500,1000,0,38,0.045300177996978164,0.31467296415939927
500,1000,0,39,0.046675578923895955,0.3135068498086184
500,1000,0,40,0.10831703199073672,0.3139738938771188
500,1000,0,41,0.048150393879041076,0.31359421485103667
500,1000,0,42,0.04466344485990703,0.31129976408556104
500,1000,0,43,0.04547362099401653,0.30999622610397637
500,1000,0,44,0.04625994083471596,0.30902158189564943
500,1000,0,45,0.044285099022090435,0.310709027107805
500,1000,0,46,0.045511907897889614,0.31352689187042415
500,1000,0,47,0.044469761895015836,0.31082510598935187
500,1000,0,48,0.04869380407035351,0.3570830619428307
500,1000,0,49,0.04783580801449716,0.3106638139579445
500,1000,1,1,176.47475502104498,8.073969534831122
500,1000,1,2,0.04433135688304901,0.31290879007428885
500,1000,1,3,0.04753003595396876,0.3181012549903244
500,1000,1,4,0.10685523599386215,0.30980039294809103
500,1000,1,5,0.04477852210402489,0.30958769796416163
500,1000,1,6,0.0473694889806211,0.3116361550055444
500,1000,1,7,0.04915551794692874,0.3098519421182573
500,1000,1,8,0.046773782931268215,0.31215465697459877
500,1000,1,9,0.044245027005672455,0.31055171601474285
500,1000,1,10,0.045734093990176916,0.3126952978782356
500,1000,1,11,0.04705421719700098,0.31003538705408573
500,1000,1,12,0.045725850155577064,0.35786019382067025
500,1000,1,13,0.04482547799125314,0.30845725117251277
500,1000,1,14,0.04479623516090214,0.3156510181725025
500,1000,1,15,0.04607281996868551,0.31026092800311744
500,1000,1,16,0.04522871202789247,0.31017293385230005
500,1000,1,17,0.04686364019289613,0.310982579132542
500,1000,1,18,0.04543789802119136,0.3086864228826016
500,1000,1,19,0.049424995901063085,0.3099496711511165
500,1000,1,20,0.04557578591629863,0.3541976490523666
500,1000,1,21,0.04559666500426829,0.31129545089788735
500,1000,1,22,0.04739149287343025,0.3167309758719057
500,1000,1,23,0.04691938613541424,0.31253207102417946
500,1000,1,24,0.04561957810074091,0.31027884408831596
500,1000,1,25,0.04652551794424653,0.3152252018917352
500,1000,1,26,0.04672262095846236,0.3088348361197859
500,1000,1,27,0.04558333894237876,0.30839110002852976
500,1000,1,28,0.044890112010762095,0.3489620571490377
500,1000,1,29,0.04521240899339318,0.31020432407967746
500,1000,1,30,0.044753474881872535,0.31763283209875226
500,1000,1,31,0.0960895458701998,0.3124210599344224
500,1000,1,32,0.04404691606760025,0.30901543516665697
500,1000,1,33,0.048589615849778056,0.31267034099437296
500,1000,1,34,0.04980023484677076,0.31089818617329
500,1000,1,35,0.04670192999765277,0.3072226259391755
500,1000,1,36,0.04707687790505588,0.36218344094231725
500,1000,1,37,0.04774740315042436,0.30978078581392765
500,1000,1,38,0.045551273971796036,0.31194842094555497
500,1000,1,39,0.09325116500258446,0.3127822109963745
500,1000,1,40,0.04492872208356857,0.3136333990842104
500,1000,1,41,0.04443975491449237,0.3174930268432945
500,1000,1,42,0.04674747912213206,0.3135443248320371
500,1000,1,43,0.04457458318211138,0.31198656908236444
500,1000,1,44,0.046950448071584105,0.36115532112307847
500,1000,1,45,0.04556358698755503,0.30822915816679597
500,1000,1,46,0.04524819483049214,0.3156114199664444
500,1000,1,47,0.10658342204988003,0.30891311494633555
500,1000,1,48,0.04472711822018027,0.30958166089840233
500,1000,1,49,0.044683365849778056,0.3083852301351726
500,1000,2,2,162.9896831929218,7.990665466058999
500,1000,2,3,0.04657282610423863,0.3096304601058364
500,1000,2,4,0.09578916803002357,0.31312413001433015
500,1000,2,5,0.04490368696860969,0.31067756307311356
500,1000,2,6,0.04449452995322645,0.31187287205830216
500,1000,2,7,0.04616807890124619,0.3116184310056269
500,1000,2,8,0.04488840792328119,0.3100294901523739
500,1000,2,9,0.044430813984945416,0.3527955370955169
500,1000,2,10,0.04579027206636965,0.31021642801351845
500,1000,2,11,0.045323871076107025,0.31324341194704175
500,1000,2,12,0.04519583797082305,0.3727026169653982
500,1000,2,13,0.04443396721035242,0.31001631706021726
500,1000,2,14,0.044979477068409324,0.3085139989852905
500,1000,2,15,0.04660340794362128,0.3082937349099666
500,1000,2,16,0.044968153117224574,0.3093433410394937
500,1000,2,17,0.04525649803690612,0.3111144080758095
500,1000,2,18,0.04592860909178853,0.31334053981117904
500,1000,2,19,0.04605839983560145,0.31358123710379004
500,1000,2,20,0.04443412902764976,0.3463145960122347
500,1000,2,21,0.045745001873001456,0.3114274861291051
500,1000,2,22,0.0449117929674685,0.3123640629928559
500,1000,2,23,0.09685038891620934,0.3136265389621258
500,1000,2,24,0.044077631784603,0.3150803579483181
500,1000,2,25,0.049641439924016595,0.30925019294954836
500,1000,2,26,0.04948439309373498,0.3093690909445286
500,1000,2,27,0.04748100810684264,0.3109964469913393
500,1000,2,28,0.044649702962487936,0.3689901970792562
500,1000,2,29,0.045517185935750604,0.31410368415527046
500,1000,2,30,0.046862768940627575,0.3136513310018927
500,1000,2,31,0.09216237906366587,0.31487857690081
500,1000,2,32,0.04495094995945692,0.31260958896018565
500,1000,2,33,0.04643835499882698,0.3108992320485413
500,1000,2,34,0.04652000195346773,0.31172966095618904
500,1000,2,35,0.04456985485740006,0.3104080851189792
500,1000,2,36,0.04416371905244887,0.3646251729223877
500,1000,2,37,0.04554687603376806,0.31240235501900315
500,1000,2,38,0.04439618997275829,0.31234224094077945
500,1000,2,39,0.1026341081596911,0.316021858016029
500,1000,2,40,0.044781015953049064,0.3109976099804044
500,1000,2,41,0.04495785292237997,0.30989908217452466
500,1000,2,42,0.046945804031565785,0.31477072299458086
500,1000,2,43,0.04498724010773003,0.309865671209991
500,1000,2,44,0.048364758025854826,0.31183261913247406
500,1000,2,45,0.049232098972424865,0.31193188205361366
500,1000,2,46,0.047929106978699565,0.31122466013766825
500,1000,2,47,0.044653279008343816,0.361301246099174
500,1000,2,48,0.04431598796509206,0.31673457589931786
500,1000,2,49,0.04511962807737291,0.31169450003653765
500,1000,3,3,167.6608027331531,8.1985236229375
500,1000,3,4,0.0448913280852139,0.3111551571637392
500,1000,3,5,0.04398692399263382,0.3117137949448079
500,1000,3,6,0.045790550066158175,0.31127742398530245
500,1000,3,7,0.04511417611502111,0.3090332958381623
500,1000,3,8,0.047353029949590564,0.3582210331223905
500,1000,3,9,0.048848962876945734,0.31440238701179624
500,1000,3,10,0.04741562902927399,0.3107981861103326
500,1000,3,11,0.10717542190104723,0.3118735090829432
500,1000,3,12,0.046972366981208324,0.31092958501540124
500,1000,3,13,0.04444432305172086,0.3082588049583137
500,1000,3,14,0.04680159199051559,0.3119721079710871
500,1000,3,15,0.046564565040171146,0.3089767890051007
500,1000,3,16,0.04446399607695639,0.30873856507241726
500,1000,3,17,0.0455622689332813,0.3118336519692093
500,1000,3,18,0.04452419397421181,0.3088389430195093
500,1000,3,19,0.04560333606787026,0.35478470008820295
500,1000,3,20,0.04471953306347132,0.3142441811505705
500,1000,3,21,0.043832665076479316,0.3083466838579625
500,1000,3,22,0.10228790296241641,0.313143023988232
500,1000,3,23,0.044605179922655225,0.3092513498850167
500,1000,3,24,0.046270267106592655,0.30747788096778095
500,1000,3,25,0.046791733941063285,0.30903980997391045
500,1000,3,26,0.04517047805711627,0.30878941202536225
500,1000,3,27,0.0472238480579108,0.3546610320918262
500,1000,3,28,0.04494044999592006,0.3101572107989341
500,1000,3,29,0.04753726511262357,0.311260768212378
500,1000,3,30,0.1001018350943923,0.3117487078998238
500,1000,3,31,0.04958330397494137,0.3118164630141109
500,1000,3,32,0.044105401961132884,0.31283363816328347
500,1000,3,33,0.049519444117322564,0.3110362261068076
