n,k,id1,id2,time_no_mu,time_mu
10,10,0,0,0.007815260905772448,0.00449135503731668
10,10,0,1,0.0010414589196443558,0.001718195853754878
10,10,0,2,0.001078292028978467,0.0020394031889736652
10,10,0,3,0.0011175391264259815,0.001678386004641652
10,10,0,4,0.0010314369574189186,0.0017085450235754251
10,10,0,5,0.0015965180937200785,0.001677782041952014
10,10,0,6,0.0010718670673668385,0.001758927945047617
10,10,0,7,0.0010659738909453154,0.001720314845442772
10,10,0,8,0.0010479970369488,0.0017098370008170605
10,10,0,9,0.0011078829411417246,0.0017697829753160477
10,10,0,10,0.001130180899053812,0.002088512061163783
10,10,0,11,0.0010336001869291067,0.0017518701497465372
10,10,0,12,0.0010516310576349497,0.0017368539702147245
10,10,0,13,0.0010048691183328629,0.0016715589445084333
10,10,0,14,0.0011644097976386547,0.0017539660912007093
10,10,0,15,0.001040042145177722,0.002179345116019249
10,10,0,16,0.001695473911240697,0.0016953730955719948
10,10,0,17,0.0013897339813411236,0.0017712069675326347
10,10,0,18,0.001052133971825242,0.0016824027989059687
10,10,0,19,0.0011994149535894394,0.0017654539551585913
10,10,0,20,0.001125604147091508,0.0021424340084195137
10,10,0,21,0.0010183858685195446,0.0017612359952181578
10,10,0,22,0.0010536529589444399,0.0017432852182537317
10,10,0,23,0.0011118280235677958,0.0016750290524214506
10,10,0,24,0.0013835111167281866,0.0017661219462752342
10,10,0,25,0.0010372661054134369,0.0021202671341598034
10,10,0,26,0.0011824741959571838,0.0017712600529193878
10,10,0,27,0.0012018049601465464,0.0017701159231364727
10,10,0,28,0.0011217559222131968,0.0017419049981981516
10,10,0,29,0.0011175039689987898,0.0017817718908190727
10,10,0,30,0.001110666198655963,0.002512910170480609
10,10,0,31,0.001313420943915844,0.0017341021448373795
10,10,0,32,0.0010444710496813059,0.001744366018101573
10,10,0,33,0.0011416601482778788,0.0017477150540798903
10,10,0,34,0.0011576730757951736,0.0016873818822205067
10,10,0,35,0.0011578949633985758,0.0021818450186401606
10,10,0,36,0.0012042520102113485,0.0017183718737214804
10,10,0,37,0.0011344659142196178,0.0017059359233826399
10,10,0,38,0.00114680384285748,0.0016869970131665468
10,10,0,39,0.001114741200581193,0.0017520319670438766
10,10,0,40,0.001054250169545412,0.0021039978601038456
10,10,0,41,0.0011232160031795502,0.0017429320141673088
10,10,0,42,0.0014487530570477247,0.001751303905621171
10,10,0,43,0.0010048840194940567,0.0016679749824106693
10,10,0,44,0.0010178049560636282,0.0016764590982347727
10,10,0,45,0.0010316870175302029,0.002136736176908016
10,10,0,46,0.0011232001706957817,0.0017217521090060472
10,10,0,47,0.001371205085888505,0.0017367829568684101
10,10,0,48,0.0011336291208863258,0.001735075144097209
10,10,0,49,0.0012466940097510815,0.0017471970058977604
10,10,1,1,0.00394337298348546,0.0043280289974063635
10,10,1,2,0.0010681981220841408,0.0017789271660149097
10,10,1,3,0.001107139978557825,0.0017601069994270802
10,10,1,4,0.0010908651165664196,0.0017495991196483374
10,10,1,5,0.0011168429628014565,0.0016922249924391508
10,10,1,6,0.0011130450293421745,0.002213688101619482
10,10,1,7,0.0010478091426193714,0.0017249800730496645
10,10,1,8,0.0010674211662262678,0.001690003089606762
10,10,1,9,0.0011791910510510206,0.001754474826157093
10,10,1,10,0.0011425330303609371,0.0017769229598343372
10,10,1,11,0.0010643380228430033,0.002434676978737116
10,10,1,12,0.00104521494358778,0.0017637040000408888
10,10,1,13,0.0010614010971039534,0.001782755134627223
10,10,1,14,0.0011128191836178303,0.0016809860244393349
10,10,1,15,0.0010481418576091528,0.0017350229900330305
10,10,1,16,0.001612998079508543,0.0022129020653665066
10,10,1,17,0.0012311739847064018,0.0017838319763541222
10,10,1,18,0.0010915659368038177,0.0017404858954250813
10,10,1,19,0.0011073369532823563,0.0018333520274609327
10,10,1,20,0.0011665190104395151,0.0017625580076128244
10,10,1,21,0.0010165481362491846,0.0021326220594346523
10,10,1,22,0.0011010910384356976,0.0017327279783785343
10,10,1,23,0.001116833183914423,0.0017105459701269865
10,10,1,24,0.0012371381744742393,0.0017431150190532207
10,10,1,25,0.0010224098805338144,0.0016786230262368917
10,10,1,26,0.0011023909319192171,0.002125058090314269
10,10,1,27,0.0010577850043773651,0.0017413850873708725
10,10,1,28,0.0010965429246425629,0.001714593032374978
10,10,1,29,0.0012046999763697386,0.00168900890275836
10,10,1,30,0.001145609887316823,0.0017387720290571451
10,10,1,31,0.0012576510198414326,0.0021765539422631264
