n,k,id,time_no_mu,time_mu,count_no_mu,count_mu
100,0,0,47.72096433886327,0.01986279501579702,1,1
100,0,1,46.96739699784666,0.021186924073845148,1,1
100,0,2,46.653411417035386,0.01906663505360484,1,1
100,0,3,46.464923163177446,0.01932749291881919,1,1
100,0,4,46.45990586397238,0.01923060300759971,1,1
100,0,5,46.794590772129595,0.019330068957060575,1,1
100,0,6,46.015070555964485,0.019334883894771338,1,1
100,0,7,46.93549377005547,0.019330488983541727,1,1
100,0,8,46.305348159978166,0.019237152067944407,1,1
100,0,9,44.688074307050556,0.018426544964313507,1,1
100,0,10,44.693478564033285,0.03156047500669956,1,1
100,0,11,44.396552075166255,0.0186594279948622,1,1
100,0,12,45.04731067502871,0.018794923089444637,1,1
100,0,13,44.93537038494833,0.020651579136028886,1,1
100,0,14,44.622343969065696,0.018716078018769622,1,1
100,0,15,44.76925146300346,0.01883617090061307,1,1
100,0,16,44.982853268040344,0.018733543111011386,1,1
100,0,17,44.38705876399763,0.018825778039172292,1,1
100,0,18,43.44158568698913,0.017906664172187448,1,1
100,0,19,44.62873533205129,0.018143478082492948,1,1
100,0,20,43.572962200967595,0.018343258183449507,1,1
100,0,21,42.319102270994335,0.017984848003834486,1,1
100,0,22,43.709125014953315,0.018218718003481627,1,1
100,0,23,44.07143974606879,0.01806211401708424,1,1
100,0,24,43.316786736948416,0.018295069923624396,1,1
100,0,25,43.97229275805876,0.018153631826862693,1,1
100,0,26,42.62206361396238,0.01823837193660438,1,1
100,0,27,44.176341941114515,0.018094126135110855,1,1
100,0,28,42.56303742993623,0.018272283021360636,1,1
100,0,29,43.27154328697361,0.01825534598901868,1,1
100,0,30,43.02147954585962,0.019924166845157743,1,1
100,0,31,43.547196347033605,0.018123697955161333,1,1
100,0,32,42.649282263126224,0.01813363190740347,1,1
100,0,33,43.708696054061875,0.01823008619248867,1,1
100,0,34,43.542107498971745,0.017933459021151066,1,1
100,0,35,44.520943868905306,0.018199761863797903,1,1
100,0,36,43.47652748902328,0.018083311850205064,1,1
100,0,37,44.43092383001931,0.017867564922198653,1,1
100,0,38,43.49801665102132,0.018238430842757225,1,1
100,0,39,44.01234051398933,0.017979882890358567,1,1
100,0,40,42.88650479493663,0.0179603339638561,1,1
100,0,41,43.67418197798543,0.018073915038257837,1,1
100,0,42,42.445446982979774,0.018080132780596614,1,1
100,0,43,43.11208054097369,0.017994556110352278,1,1
100,0,44,42.86880728183314,0.017772940918803215,1,1
100,0,45,44.290690856054425,0.01822867407463491,1,1
100,0,46,42.91042798408307,0.018286904087290168,1,1
100,0,47,43.921936066122726,0.0185664480086416,1,1
100,0,48,43.336600119946525,0.018254964146763086,1,1
100,0,49,44.08613530197181,0.01831304677762091,1,1
100,0,50,43.8547693612054,0.018420021049678326,1,1
100,0,51,42.911251657875255,0.017891574883833528,1,1
100,0,52,44.42132929293439,0.020352231105789542,1,1
100,0,53,42.84736561984755,0.018200301099568605,1,1
100,0,54,42.51331565412693,0.018539851997047663,1,1
100,0,55,43.33504636422731,0.018234655959531665,1,1
100,0,56,43.89236101903953,0.02038311306387186,1,1
100,0,57,43.77916210191324,0.018127200193703175,1,1
100,0,58,43.94824526202865,0.018162776017561555,1,1
100,0,59,43.52585794101469,0.01834849314764142,1,1
100,0,60,43.1425904808566,0.018149667885154486,1,1
100,0,61,43.37556134886108,0.018033950123935938,1,1
100,0,62,43.63874665298499,0.018555615097284317,1,1
100,0,63,43.14357047015801,0.018193149007856846,1,1
100,0,64,43.651328620966524,0.017978770891204476,1,1
100,0,65,43.72322154813446,0.01826085103675723,1,1
100,0,66,43.992421091068536,0.018289499916136265,1,1
100,0,67,43.35877082287334,0.018059178022667766,1,1
100,0,68,42.506659037200734,0.018179597100242972,1,1
100,0,69,43.4391322999727,0.017642113147303462,1,1
100,0,70,41.52266313880682,0.017667793901637197,1,1
100,0,71,42.457320666871965,0.017709957901388407,1,1
100,0,72,42.63120003999211,0.018016704823821783,1,1
100,0,73,41.63340310193598,0.017576374113559723,1,1
100,0,74,42.21489305002615,0.017462608870118856,1,1
100,0,75,48.933184802066535,0.022422391921281815,1,1
100,0,76,49.31849293294363,0.018652311991900206,1,1
100,0,77,43.779420842183754,0.018344001844525337,1,1
100,0,78,43.71396637195721,0.018015533918514848,1,1
100,0,79,43.92889994895086,0.018062392016872764,1,1
100,0,80,42.470880173146725,0.017866502981632948,1,1
100,0,81,43.73159756697714,0.017904784996062517,1,1
100,0,82,44.113901428179815,0.018465388100594282,1,1
100,0,83,50.203208938008174,0.022081372095271945,1,1
100,0,84,51.98466337588616,0.02232336299493909,1,1
100,0,85,51.51085378113203,0.02176141203381121,1,1
100,0,86,51.30064336094074,0.022398545872420073,1,1
100,0,87,53.538353936048225,0.02033261815086007,1,1
100,0,88,52.89999367110431,0.023142457008361816,1,1
100,0,89,54.08373744995333,0.021511496044695377,1,1
100,0,90,49.098482144996524,0.018405108945444226,1,1
100,0,91,51.47201805701479,0.02283555711619556,1,1
100,0,92,54.631498215021566,0.022830178029835224,1,1
100,0,93,50.2865306828171,0.02095977612771094,1,1
100,0,94,46.743462168145925,0.019212559796869755,1,1
100,0,95,51.70208450593054,0.021743755787611008,1,1
100,0,96,52.62999417912215,0.022088286001235247,1,1
100,0,97,52.39427795493975,0.02349231601692736,1,1
100,0,98,48.341829605866224,0.022057424997910857,1,1
100,0,99,53.67515081912279,0.021246516844257712,1,1
