n,k,id1,id2,time_no_mu,time_mu
50,100,0,0,0.09221851592883468,0.09700573002919555
50,100,0,1,0.0056083418894559145,0.012783155078068376
50,100,0,2,0.005517303012311459,0.01247970899567008
50,100,0,3,0.005573447793722153,0.012806436978280544
50,100,0,4,0.006294804159551859,0.01520953606814146
50,100,0,5,0.0064570060931146145,0.012563674943521619
50,100,0,6,0.005679721012711525,0.012589626014232635
50,100,0,7,0.006368824979290366,0.01260114903561771
50,100,0,8,0.0056899969931691885,0.012739861151203513
50,100,0,9,0.006384158041328192,0.015548631083220243
50,100,0,10,0.005614180117845535,0.012728190049529076
50,100,0,11,0.005706839961931109,0.01260444801300764
50,100,0,12,0.005718817003071308,0.01264166901819408
50,100,0,13,0.005715531995519996,0.012552245985716581
50,100,0,14,0.00590249989181757,0.015501821879297495
50,100,0,15,0.006449902895838022,0.012674823869019747
50,100,0,16,0.005961847957223654,0.012698802864179015
50,100,0,17,0.005995636805891991,0.012569452868774533
50,100,0,18,0.005964114097878337,0.012831626925617456
50,100,0,19,0.005813041003420949,0.015736962901428342
50,100,0,20,0.0058413608931005,0.012892133090645075
50,100,0,21,0.0055382829159498215,0.012418854981660843
50,100,0,22,0.005539583042263985,0.012648822041228414
50,100,0,23,0.005715464940294623,0.012492680922150612
50,100,0,24,0.005762211047112942,0.0152900330722332
50,100,0,25,0.005858625052496791,0.012792940950021148
50,100,0,26,0.0059469048865139484,0.0124926189891994
50,100,0,27,0.0059148448053747416,0.012597816996276379
50,100,0,28,0.005683921044692397,0.012628454947844148
50,100,0,29,0.0055696198251098394,0.01566584501415491
50,100,0,30,0.005606816848739982,0.012670293916016817
50,100,0,31,0.00644281692802906,0.012703048065304756
50,100,0,32,0.005858418066054583,0.012633041013032198
50,100,0,33,0.0056250381749123335,0.013105097925290465
50,100,0,34,0.005561066092923284,0.01594285387545824
50,100,0,35,0.005456328857690096,0.012601995142176747
50,100,0,36,0.005620190873742104,0.012618520995602012
50,100,0,37,0.006454255897551775,0.012649808079004288
50,100,0,38,0.005893441149964929,0.012941539054736495
50,100,0,39,0.005714680999517441,0.015642228070646524
50,100,0,40,0.0055536311119794846,0.012721213046461344
50,100,0,41,0.005694476887583733,0.012717108009383082
50,100,0,42,0.005580463912338018,0.01271609403192997
50,100,0,43,0.005843956023454666,0.01273062196560204
50,100,0,44,0.005955961998552084,0.016047107055783272
50,100,0,45,0.005788644077256322,0.012913289945572615
50,100,0,46,0.0065605309791862965,0.012842155992984772
50,100,0,47,0.024920250987634063,0.012533850967884064
50,100,0,48,0.006119632162153721,0.013043346116319299
50,100,0,49,0.005674184998497367,0.012587517034262419
50,100,1,1,0.09056144789792597,0.09719422203488648
50,100,1,2,0.00561928004026413,0.012587025994434953
50,100,1,3,0.005538053112104535,0.01255046296864748
50,100,1,4,0.005861860932782292,0.012597032822668552
50,100,1,5,0.006380617152899504,0.015788352116942406
50,100,1,6,0.0057643111795187,0.012771025998517871
50,100,1,7,0.005684648873284459,0.012598943896591663
50,100,1,8,0.005632895044982433,0.012626874027773738
50,100,1,9,0.005939834984019399,0.012849356979131699
50,100,1,10,0.00591635680757463,0.0158624320756644
50,100,1,11,0.005640740040689707,0.012675964972004294
50,100,1,12,0.0057813001330941916,0.012546188896521926
50,100,1,13,0.005656380904838443,0.012793651083484292
50,100,1,14,0.005742823937907815,0.012646344024688005
50,100,1,15,0.005783420987427235,0.01606079307384789
50,100,1,16,0.006047399947419763,0.012705310015007854
50,100,1,17,0.005950360093265772,0.012738333083689213
50,100,1,18,0.005674462066963315,0.012692320859059691
50,100,1,19,0.0057213029358536005,0.012695718090981245
50,100,1,20,0.005650073988363147,0.015942696947604418
50,100,1,21,0.005649551982060075,0.012733511859551072
50,100,1,22,0.005817696917802095,0.012767065083608031
50,100,1,23,0.005709612043574452,0.012888444820418954
50,100,1,24,0.005812580930069089,0.012733031995594501
50,100,1,25,0.005814092932268977,0.015637055970728397
50,100,1,26,0.005845529027283192,0.01253493595868349
50,100,1,27,0.006182912038639188,0.01263707596808672
50,100,1,28,0.007999070920050144,0.012468765024095774
50,100,1,29,0.005661976058036089,0.01261272095143795
50,100,1,30,0.005614398047327995,0.012517970986664295
50,100,1,31,0.005845333216711879,0.012698108097538352
50,100,1,32,0.005657681031152606,0.012740729842334986
50,100,1,33,0.008377437014132738,0.012643367052078247
50,100,1,34,0.005743886111304164,0.012655258178710938
50,100,1,35,0.005593429785221815,0.01264850189909339
50,100,1,36,0.005573928821831942,0.01260783290490508
50,100,1,37,0.007079785922542214,0.012706271838396788
50,100,1,38,0.008313305908814073,0.01274230214767158
50,100,1,39,0.005624596029520035,0.012707256013527513
50,100,1,40,0.005574397975578904,0.012557490030303597
50,100,1,41,0.005805880995467305,0.012767039937898517
50,100,1,42,0.005811656126752496,0.012835826957598329
50,100,1,43,0.00842433306388557,0.013019876088947058
50,100,1,44,0.005612522829324007,0.012758248951286077
50,100,1,45,0.005713896127417684,0.012571270111948252
50,100,1,46,0.005824498133733869,0.012696865946054459
50,100,1,47,0.006232945015653968,0.012758632889017463
50,100,1,48,0.008812963962554932,0.012885907897725701
50,100,1,49,0.0056708031333982944,0.012886194046586752
50,100,2,2,0.08548645791597664,0.0956582201179117
50,100,2,3,0.005681005073711276,0.01286454708315432
50,100,2,4,0.006018381100147963,0.012843961827456951
50,100,2,5,0.027947294991463423,0.012567376950755715
50,100,2,6,0.005844342056661844,0.012578780995681882
50,100,2,7,0.005692108999937773,0.012540007941424847
50,100,2,8,0.005641501862555742,0.012629709905013442
50,100,2,9,0.005827650893479586,0.012646082090213895
50,100,2,10,0.008206242928281426,0.012643412919715047
50,100,2,11,0.005598729941993952,0.012945343973115087
50,100,2,12,0.005744526861235499,0.012448186986148357
50,100,2,13,0.005693400977179408,0.012568269157782197
50,100,2,14,0.005836542928591371,0.01270726090297103
50,100,2,15,0.008585097966715693,0.012876610038802028
50,100,2,16,0.0058388798497617245,0.012909837067127228
50,100,2,17,0.0058875721879303455,0.012545273872092366
50,100,2,18,0.005769940093159676,0.012770812027156353
50,100,2,19,0.005845010979101062,0.012888021068647504
50,100,2,20,0.008579629007726908,0.012682827888056636
50,100,2,21,0.005695086903870106,0.012667322997003794
50,100,2,22,0.006154800998046994,0.012579669011756778
50,100,2,23,0.005766912130638957,0.01269324216991663
50,100,2,24,0.005981110036373138,0.013076612027361989
50,100,2,25,0.008470327127724886,0.012747873086482286
50,100,2,26,0.005747347138822079,0.01274695503525436
50,100,2,27,0.005930498009547591,0.012488723965361714
50,100,2,28,0.0056579208467155695,0.012635929975658655
50,100,2,29,0.005691166035830975,0.012913673883304
50,100,2,30,0.008457721211016178,0.01269793207757175
50,100,2,31,0.005837006960064173,0.01267992495559156
50,100,2,32,0.005814286880195141,0.012548479018732905
50,100,2,33,0.005608062958344817,0.01267325202934444
50,100,2,34,0.005680863978341222,0.012686460046097636
50,100,2,35,0.005586019949987531,0.01588700106367469
50,100,2,36,0.005698346067219973,0.01270819897763431
50,100,2,37,0.006684965919703245,0.01262649311684072
50,100,2,38,0.0056251350324600935,0.012653758050873876
50,100,2,39,0.006184141151607037,0.012816244969144464
50,100,2,40,0.005705107003450394,0.01562844612635672
50,100,2,41,0.005682488903403282,0.012711588060483336
50,100,2,42,0.005818710895255208,0.01259955600835383
50,100,2,43,0.005555849056690931,0.012694614008069038
50,100,2,44,0.0056924899108707905,0.01292513683438301
50,100,2,45,0.005882111843675375,0.015721083153039217
50,100,2,46,0.005776183912530541,0.012860527029260993
50,100,2,47,0.006198955932632089,0.01274179294705391
50,100,2,48,0.00587071105837822,0.012688414892181754
50,100,2,49,0.005711345002055168,0.012855138164013624
50,100,3,3,0.09290250390768051,0.09515879605896771
50,100,3,4,0.005956750828772783,0.012730010086670518
50,100,3,5,0.006629281910136342,0.012650276068598032
50,100,3,6,0.005729099037125707,0.012832138920202851
50,100,3,7,0.005753665929660201,0.012768401997163892
50,100,3,8,0.008378079161047935,0.012818982126191258
50,100,3,9,0.005885576130822301,0.012788026127964258
50,100,3,10,0.005641299998387694,0.012642770074307919
50,100,3,11,0.00589774502441287,0.012735399883240461
50,100,3,12,0.005970349069684744,0.01277580508030951
50,100,3,13,0.008524807868525386,0.034200259018689394
50,100,3,14,0.005887181032449007,0.012725201901048422
50,100,3,15,0.005936945090070367,0.012678686995059252
50,100,3,16,0.005883065052330494,0.01274198293685913
50,100,3,17,0.005881109973415732,0.012635348131880164
50,100,3,18,0.008483510930091143,0.012859752867370844
50,100,3,19,0.00578828202560544,0.012695110868662596
50,100,3,20,0.005824510008096695,0.012671744916588068
50,100,3,21,0.005733871832489967,0.012701462022960186
50,100,3,22,0.005682951072230935,0.012638683896511793
50,100,3,23,0.008489305851981044,0.01294125709682703
50,100,3,24,0.005891727050766349,0.012700917897745967
50,100,3,25,0.005785581888630986,0.012542498065158725
50,100,3,26,0.006028079893440008,0.012716855853796005
50,100,3,27,0.005790172144770622,0.012871782062575221
50,100,3,28,0.008249399019405246,0.012816195841878653
50,100,3,29,0.005660888040438294,0.012682816945016384
50,100,3,30,0.005643003853037953,0.012606141157448292
50,100,3,31,0.0058875849936157465,0.013065472012385726
50,100,3,32,0.006000778870657086,0.012845654040575027
50,100,3,33,0.008225067984312773,0.012678481172770262
50,100,3,34,0.005688317120075226,0.012922914000228047
50,100,3,35,0.005680222064256668,0.012575861997902393
50,100,3,36,0.005633919965475798,0.01305013196542859
50,100,3,37,0.006581613095477223,0.012864470016211271
50,100,3,38,0.008425885811448097,0.01277349516749382
50,100,3,39,0.0059006838127970695,0.012765177059918642
50,100,3,40,0.005597392097115517,0.012565817916765809
50,100,3,41,0.005957061890512705,0.012830197811126709
50,100,3,42,0.0057608571369200945,0.012685817899182439
50,100,3,43,0.005674093961715698,0.01567081711255014
50,100,3,44,0.006005143979564309,0.012730560963973403
50,100,3,45,0.006038010818883777,0.012909620068967342
50,100,3,46,0.005859927041456103,0.013011629926040769
50,100,3,47,0.006328434916213155,0.012656394857913256
50,100,3,48,0.008426399203017354,0.012657376937568188
50,100,3,49,0.005905844969674945,0.01267041894607246
50,100,4,4,0.09359100484289229,0.10143394395709038
50,100,4,5,0.007594911148771644,0.012902380898594856
50,100,4,6,0.005734738893806934,0.012831247178837657
50,100,4,7,0.005616734968498349,0.012719908962026238
50,100,4,8,0.0056554959155619144,0.012981159845367074
50,100,4,9,0.006213510874658823,0.015866938047111034
50,100,4,10,0.005643385928124189,0.01271006790921092
50,100,4,11,0.0056438150350004435,0.012721426086500287
50,100,4,12,0.005998844048008323,0.012857379857450724
50,100,4,13,0.00582864903844893,0.013018367812037468
50,100,4,14,0.005838343873620033,0.01606393000110984
50,100,4,15,0.005947629222646356,0.012776392046362162
50,100,4,16,0.006052035838365555,0.012689345981925726
50,100,4,17,0.005929206032305956,0.012774839997291565
50,100,4,18,0.005927140126004815,0.012738226912915707
50,100,4,19,0.005744879133999348,0.01584922196343541
50,100,4,20,0.005829802947118878,0.012757656164467335
50,100,4,21,0.005872139008715749,0.012850211001932621
50,100,4,22,0.02434275601990521,0.012751511065289378
50,100,4,23,0.005840108962729573,0.012956432066857815
50,100,4,24,0.005729771917685866,0.012644592905417085
50,100,4,25,0.005947757977992296,0.012773968977853656
50,100,4,26,0.005946056917309761,0.012864193879067898
50,100,4,27,0.00872170482762158,0.012714947806671262
50,100,4,28,0.005584794096648693,0.012839545961469412
50,100,4,29,0.005601787939667702,0.012733158189803362
50,100,4,30,0.005758934887126088,0.01273399405181408
50,100,4,31,0.006314941914752126,0.012702440144494176
50,100,4,32,0.008621037937700748,0.012798166833817959
50,100,4,33,0.0055837188847362995,0.012798232957720757
50,100,4,34,0.005816516000777483,0.01270140497945249
50,100,4,35,0.005638745846226811,0.012721573002636433
50,100,4,36,0.005850744899362326,0.012847472913563251
50,100,4,37,0.011408341117203236,0.01280235406011343
50,100,4,38,0.00593171501532197,0.012950161006301641
50,100,4,39,0.005675215041264892,0.012696208897978067
50,100,4,40,0.005688389064744115,0.012869629077613354
50,100,4,41,0.005798697005957365,0.013222989160567522
50,100,4,42,0.008764541009441018,0.013040202902629972
50,100,4,43,0.005672856001183391,0.012719027930870652
50,100,4,44,0.006044353125616908,0.012695593992248178
50,100,4,45,0.0058564848732203245,0.012759922072291374
50,100,4,46,0.006009686971083283,0.012964020948857069
50,100,4,47,0.008983646985143423,0.012966142036020756
50,100,4,48,0.005949424114078283,0.01284213294275105
50,100,4,49,0.005849367938935757,0.012634044978767633
50,100,5,5,0.1704120161011815,0.0966375709977001
50,100,5,6,0.005714179016649723,0.012634853133931756
