n,k,id1,id2,time_no_mu,time_mu
100,0,0,0,0.0395772410556674,0.0438731899484992
100,0,0,1,0.003987558884546161,0.011014831950888038
100,0,0,2,0.004021128173917532,0.011235339799895883
100,0,0,3,0.004378555109724402,0.011208433890715241
100,0,0,4,0.0037992019206285477,0.011487429961562157
100,0,0,5,0.0041393619030714035,0.011144125135615468
100,0,0,6,0.003805994987487793,0.010999154997989535
100,0,0,7,0.0036816089414060116,0.011055530048906803
100,0,0,8,0.0039460258558392525,0.011270928895100951
100,0,0,9,0.0037094440776854753,0.011199024971574545
100,0,0,10,0.0036394409835338593,0.011121414136141539
100,0,0,11,0.0036421860568225384,0.011077619856223464
100,0,0,12,0.003846293082460761,0.011195329949259758
100,0,0,13,0.00367651111446321,0.011193732963874936
100,0,0,14,0.003656927961856127,0.011043674079701304
100,0,0,15,0.0036111599765717983,0.011230204021558166
100,0,0,16,0.004099192097783089,0.011288407957181334
100,0,0,17,0.003755271900445223,0.011089001083746552
100,0,0,18,0.003623202908784151,0.011067311046645045
100,0,0,19,0.003804567037150264,0.011160747148096561
100,0,0,20,0.003868522122502327,0.011283457046374679
100,0,0,21,0.0036889819893985987,0.01119654392823577
100,0,0,22,0.003694758052006364,0.011152636958286166
100,0,0,23,0.00394231197424233,0.011106421938166022
100,0,0,24,0.0038241350557655096,0.011287515982985497
100,0,0,25,0.0037887769285589457,0.011018005199730396
100,0,0,26,0.0039552978705614805,0.01105028297752142
100,0,0,27,0.00418473407626152,0.011128965998068452
100,0,0,28,0.0036926669999957085,0.011250626062974334
100,0,0,29,0.003645861055701971,0.011148764053359628
100,0,0,30,0.0037917469162493944,0.011026064865291119
100,0,0,31,0.004103580955415964,0.011062250006943941
100,0,0,32,0.003901218995451927,0.01137850503437221
100,0,0,33,0.0036775360349565744,0.011069732951000333
100,0,0,34,0.003624730044975877,0.011228173971176147
100,0,0,35,0.0037116629537194967,0.01109702093526721
100,0,0,36,0.0038865769747644663,0.011175831081345677
100,0,0,37,0.005561525002121925,0.011151705868542194
100,0,0,38,0.0038278631400316954,0.011253640986979008
100,0,0,39,0.0038878119084984064,0.011126564117148519
100,0,0,40,0.0038144721183925867,0.011197378160431981
100,0,0,41,0.003698118031024933,0.01120247901417315
100,0,0,42,0.0037040100432932377,0.011236514896154404
100,0,0,43,0.0038350007962435484,0.01113629317842424
100,0,0,44,0.003901430871337652,0.011137397959828377
100,0,0,45,0.004435725975781679,0.011239270912483335
100,0,0,46,0.0036609070375561714,0.01112974202260375
100,0,0,47,0.0037913790438324213,0.011202580062672496
100,0,0,48,0.003747737966477871,0.026649384992197156
100,0,0,49,0.003719485132023692,0.011179394088685513
100,0,1,1,0.038308506831526756,0.042311017168685794
100,0,1,2,0.003855105023831129,0.011127211153507233
100,0,1,3,0.004176044138148427,0.011203709058463573
100,0,1,4,0.0037948121316730976,0.011131906183436513
100,0,1,5,0.004155597882345319,0.013237475883215666
100,0,1,6,0.0037739339750260115,0.011187413008883595
100,0,1,7,0.0037571920547634363,0.011304054874926805
100,0,1,8,0.003926391014829278,0.011272930074483156
100,0,1,9,0.0038298419676721096,0.011232991004362702
100,0,1,10,0.003679427085444331,0.011069516884163022
100,0,1,11,0.0036525249015539885,0.012666315073147416
100,0,1,12,0.0038436490576714277,0.011126996017992496
100,0,1,13,0.003724551061168313,0.011072464985772967
100,0,1,14,0.0037079171743243933,0.011217853985726833
100,0,1,15,0.003728696145117283,0.011231185868382454
100,0,1,16,0.004270619014278054,0.01138565200380981
100,0,1,17,0.0037712189368903637,0.012484620790928602
100,0,1,18,0.0037422040477395058,0.011206320952624083
