n,k,id,time_no_mu,time_mu,count_no_mu,count_mu
10,50,0,37.67409030604176,2.2615569040644914,1,1
10,50,1,37.19340261397883,0.7807410650420934,1,1
10,50,2,36.54247720283456,1.7350347351748496,1,1
10,50,3,37.1809917059727,0.9777197339572012,1,1
10,50,4,36.43412457196973,1.0288297608494759,1,1
10,50,5,34.83821258414537,0.9657193562015891,1,1
10,50,6,36.94281940814108,1.3019350990653038,1,1
10,50,7,35.26933243498206,1.3473117859102786,1,1
10,50,8,34.84589713695459,1.4333901260979474,1,1
10,50,9,34.22618499188684,2.3148214709945023,1,1
10,50,10,35.72672131797299,0.8426695340313017,1,1
10,50,11,35.255499919876456,1.414394373074174,1,1
10,50,12,32.87496419902891,0.8941096889320761,1,1
10,50,13,34.57136297295801,1.2130574570037425,1,1
10,50,14,34.17071236600168,1.9706772360950708,1,1
10,50,15,34.24770877021365,1.2453699298202991,1,1
10,50,16,34.952471825061366,1.6965240228455514,1,1
10,50,17,34.09277988481335,1.0780527398455888,1,1
10,50,18,34.39093195809983,1.8508854650426656,1,1
10,50,19,34.85391579498537,1.4443741070572287,1,1
10,50,20,34.71569052012637,1.066353878006339,1,1
10,50,21,34.75379995186813,1.6723719479050487,1,1
10,50,22,32.30287447012961,0.9430836129467934,1,1
10,50,23,33.29488154104911,1.2328276569023728,1,1
10,50,24,33.589580862084404,1.2346038008108735,1,1
10,50,25,33.2660699300468,0.8688395938370377,1,1
10,50,26,33.273059437051415,1.2021970921196043,1,1
10,50,27,32.50990031193942,0.8076407480984926,1,1
10,50,28,33.499637635890394,2.706313322065398,1,1
10,50,29,32.49465306312777,0.8983711721375585,1,1
10,50,30,33.74164586607367,1.1404656800441444,1,1
10,50,31,34.43858428602107,1.6891577718779445,1,1
10,50,32,33.64104549307376,1.1167072849348187,1,1
10,50,33,32.297968497965485,1.0004544500261545,1,1
10,50,34,31.071700592059642,0.9055416937917471,1,1
10,50,35,32.96557901613414,1.7831979990005493,1,1
10,50,36,31.547901273006573,1.64824874792248,1,1
10,50,37,32.129097474971786,0.8610243669245392,1,1
10,50,38,32.66117714997381,0.901438175002113,1,1
10,50,39,32.23503511794843,2.1346590460743755,1,1
10,50,40,32.72110464889556,1.0437243608757854,1,1
10,50,41,32.120128735899925,0.75878028688021,1,1
10,50,42,31.978545020101592,0.8843868589028716,1,1
10,50,43,32.35497448593378,1.461130219977349,1,1
10,50,44,33.12070160987787,1.3964120270684361,1,1
10,50,45,33.28513055015355,1.4103695491794497,1,1
10,50,46,32.582633377052844,1.3712882541585714,1,1
10,50,47,32.27803663397208,1.4783284571021795,1,1
10,50,48,31.51070713507943,1.2754970418754965,1,1
10,50,49,32.323555222013965,0.9255126079078764,1,1
10,50,50,31.385081358021125,1.546710663009435,1,1
10,50,51,32.50993561488576,1.0948688730131835,1,1
10,50,52,31.85313295200467,1.0221992279402912,1,1
10,50,53,32.70481620891951,2.110016073100269,1,1
10,50,54,33.03777184803039,0.9515285529196262,1,1
10,50,55,32.59668715717271,1.0778484218753874,1,1
10,50,56,31.9600993541535,1.0773930288851261,1,1
10,50,57,31.03374681691639,0.9582640221342444,1,1
10,50,58,31.970756016904488,0.8355666301213205,1,1
10,50,59,30.916450614808127,1.1222069868817925,1,1
10,50,60,33.2956476949621,1.2109039870556444,1,1
10,50,61,31.105806045932695,0.8013224969618022,1,1
10,50,62,33.01950244395994,1.1168215100187808,1,1
10,50,63,32.05674607609399,0.9409073719289154,1,1
10,50,64,32.770925394957885,1.5232150140218437,1,1
10,50,65,32.03124689590186,1.750506323063746,1,1
10,50,66,31.569453848991543,1.5091876620426774,1,1
10,50,67,31.75948738702573,1.1576912091113627,1,1
10,50,68,32.34369535697624,0.9183974370826036,1,1
10,50,69,33.65324945282191,2.185615959111601,1,1
10,50,70,32.723828742979094,0.8398182580713183,1,1
10,50,71,32.49459890485741,1.0539927459321916,1,1
10,50,72,32.40687355119735,2.0685014920309186,1,1
10,50,73,31.667377877049148,2.323030377039686,1,1
10,50,74,32.0703234099783,1.191780251916498,1,1
10,50,75,32.674528368981555,1.4394398538861424,1,1
10,50,76,32.41400343296118,1.0130551748443395,1,1
10,50,77,31.958987331949174,0.9686080880928785,1,1
10,50,78,32.25294630788267,1.3982565908227116,1,1
10,50,79,32.333784471964464,0.7984053499531001,1,1
10,50,80,31.965274994028732,0.9738753649871796,1,1
10,50,81,32.312795635079965,1.548126891022548,1,1
10,50,82,31.621142175979912,0.8667592848651111,1,1
10,50,83,31.36361278500408,0.5655398520175368,1,1
10,50,84,32.55936464294791,1.4584206501021981,1,1
10,50,85,32.19601737917401,1.074121043086052,1,1
10,50,86,31.444171133916825,2.0784974908456206,1,1
10,50,87,32.13993784482591,1.6815987648442388,1,1
10,50,88,31.740963723976165,0.9087810970377177,1,1
10,50,89,31.959329684032127,1.2664579080883414,1,1
10,50,90,33.05258177197538,1.150943306973204,1,1
10,50,91,32.29367266688496,2.026919319992885,1,1
10,50,92,32.53628621180542,1.1554229359608144,1,1
10,50,93,32.368928991025314,1.1895868859719485,1,1
10,50,94,31.62830392480828,1.2806671641301364,1,1
10,50,95,31.570310360984877,0.5845787439029664,1,1
10,50,96,32.89865741203539,1.411378120072186,1,1
10,50,97,31.501216781092808,1.2595441229641438,1,1
10,50,98,32.74944163719192,1.2169348190072924,1,1
10,50,99,32.227564197964966,2.938715645810589,1,1
