n,k,id1,id2,time_no_mu,time_mu
1000,1000,0,0,602.062720743008,14.90940570901148
1000,1000,0,1,0.05693531013093889,0.7175104848574847
1000,1000,0,2,0.05654257698915899,0.7646890578325838
1000,1000,0,3,0.056184013141319156,0.6992485388182104
1000,1000,0,4,0.05623347801156342,0.7614554269239306
1000,1000,0,5,0.05633055209182203,0.6977919139899313
1000,1000,0,6,0.056752230040729046,0.7586049330420792
1000,1000,0,7,0.05679378309287131,0.701352734817192
1000,1000,0,8,0.05589222791604698,0.7654334870167077
1000,1000,0,9,0.0578322799410671,0.7027513170614839
1000,1000,0,10,0.055923782056197524,0.7664986599702388
1000,1000,0,11,0.057459723902866244,0.6986355448607355
1000,1000,0,12,0.05609475099481642,0.7900244630873203
1000,1000,0,13,0.05658126692287624,0.7052958568092436
1000,1000,0,14,0.05740657285787165,0.6997870029881597
1000,1000,0,15,0.0564356679096818,0.698740293039009
1000,1000,0,16,0.0562928740400821,0.6978484850842506
1000,1000,0,17,0.05750805512070656,0.6994408308528364
1000,1000,0,18,0.056167593924328685,0.7023861641064286
1000,1000,0,19,0.05643921112641692,0.6986988370772451
1000,1000,0,20,0.05648603197187185,0.6985402128193527
1000,1000,0,21,0.05802512005902827,0.7010349358897656
1000,1000,0,22,0.05728676286526024,0.697963906917721
1000,1000,0,23,0.05762492911890149,0.6978110710624605
1000,1000,0,24,0.05616128304973245,0.7014197250828147
1000,1000,0,25,0.05862142611294985,0.6992567449342459
1000,1000,0,26,0.05779241304844618,0.7037868141196668
1000,1000,0,27,0.05863846791908145,0.6992120209615678
1000,1000,0,28,0.056608451064676046,0.702775539830327
1000,1000,0,29,0.057570166885852814,0.7010384120512754
1000,1000,0,30,0.057689903071150184,0.7022288800217211
1000,1000,0,31,0.0585994990542531,0.6998616610653698
1000,1000,0,32,0.05600627604871988,0.7020007350947708
1000,1000,0,33,0.12411921005696058,0.6995529620908201
1000,1000,0,34,0.05608641915023327,0.7028606629464775
1000,1000,0,35,0.12760154996067286,0.699546457035467
1000,1000,0,36,0.056181457126513124,0.7024904610589147
1000,1000,0,37,0.12868168181739748,0.7028174749575555
1000,1000,0,38,0.0571249439381063,0.7010976909659803
1000,1000,0,39,0.1239512600004673,0.7001830900553614
1000,1000,0,40,0.055956891970708966,0.7045369350817055
1000,1000,0,41,0.12794288294389844,0.7002571569755673
1000,1000,0,42,0.05786970304325223,0.7026334849651903
1000,1000,0,43,0.12775493413209915,0.7005178730469197
1000,1000,0,44,0.05763788288459182,0.6992450370453298
